age,gender,daily_social_media_hours,platform_usage,sleep_hours,screen_time_before_sleep,academic_performance,physical_activity,social_interaction_level,stress_level,anxiety_level,addiction_level,depression_label
19.0,1.0,3.9,1.0,7.4,2.5,196.0,11.0,2.0,5.0,8.0,3.0,0
18.0,0.0,1.7,2.0,5.6,1.4,154.0,19.0,1.0,3.0,3.0,7.0,0
15.0,0.0,6.9,1.0,5.6,1.4,141.0,5.0,0.0,9.0,5.0,9.0,0
13.0,1.0,2.9,2.0,8.2,2.3,142.0,7.0,0.0,5.0,8.0,9.0,0
19.0,1.0,7.5,1.0,4.5,2.7,103.0,19.0,1.0,3.0,2.0,6.0,0
17.0,0.0,4.7,1.0,7.2,2.7,35.0,3.0,0.0,3.0,1.0,4.0,0
18.0,0.0,2.6,1.0,7.9,2.3,34.0,15.0,1.0,5.0,1.0,6.0,0
15.0,1.0,7.4,1.0,8.9,2.9,173.0,8.0,1.0,4.0,9.0,1.0,0
13.0,0.0,4.0,2.0,8.3,0.6,65.0,15.0,0.0,2.0,6.0,1.0,0
19.0,0.0,1.6,0.0,8.6,2.4,36.0,14.0,0.0,10.0,4.0,1.0,0
14.106756065935885,0.8932439340641156,5.489324393406411,1.8932439340641156,5.646621967032058,2.118514687908996,29.70809705497415,5.359463604384693,1.7864878681282312,7.0,8.106756065935885,5.533780329679422,1
15.0,0.0,2.2,0.0,5.2,1.4,104.0,0.0,2.0,10.0,7.0,5.0,0
14.77906086188679,0.0,7.7,0.0,4.3406979712704405,2.177906086188679,171.80818554691825,18.406979712704402,0.7034898563522015,8.0,7.593020287295597,6.813959425408806,1
13.0,1.0,1.4,2.0,7.8,0.6,37.0,16.0,2.0,10.0,4.0,6.0,0
14.0,1.0,1.3,1.0,7.7,1.9,42.0,0.0,0.0,7.0,2.0,2.0,0
17.0,0.0,4.0,2.0,4.3,1.8,96.0,7.0,1.0,8.0,8.0,3.0,0
15.0,1.0,3.1,2.0,4.2,2.1,123.0,8.0,2.0,8.0,2.0,10.0,0
15.0,0.0,6.852740479657267,1.6053085331905277,4.594691466809472,1.5079627997857918,39.762840267666306,1.2106170663810556,0.0,8.815925599571584,7.789382933618945,9.394691466809473,1
14.0,1.0,1.2,1.0,8.5,2.3,84.0,17.0,1.0,1.0,8.0,1.0,0
18.0,0.0,2.7,0.0,7.9,1.2,83.0,13.0,2.0,5.0,8.0,3.0,0
14.7627509125032,0.0,5.3609739962464795,0.23724908749680007,4.17117472624904,2.3017769162567197,143.6785127750448,3.6097399624648006,2.0,9.0,7.7117472624904,3.0,1
14.0,1.0,5.0,1.0,4.9,2.6,53.0,13.0,2.0,3.0,10.0,10.0,0
13.0,1.0,1.3,0.0,8.9,2.6,146.0,9.0,1.0,8.0,5.0,2.0,0
15.0,0.8267981300899848,7.497714577260956,1.6535962601799696,5.422877008143976,1.5598028048650228,146.17320186991,12.575173821259789,1.1732018699100153,9.0,7.0,4.653596260179969,1
19.0,0.0,5.4,0.0,4.9,0.6,158.0,2.0,0.0,5.0,6.0,10.0,0
13.0,0.0,2.2,1.0,5.4,1.2,179.0,1.0,2.0,10.0,3.0,4.0,0
15.57147302520501,0.5714730252050106,7.285674277315491,0.8570539495899787,5.114356840328017,1.2427904621924841,41.000311176435076,7.714730252050106,0.5714730252050106,10.0,7.571473025205011,9.57147302520501,1
16.0,1.0,7.3,2.0,7.2,0.5,153.0,13.0,0.0,7.0,3.0,9.0,0
17.0,0.0,4.4,2.0,8.2,2.7,66.0,11.0,2.0,3.0,1.0,2.0,0
18.0,0.0,2.6,2.0,7.8,1.9,54.0,14.0,2.0,8.0,3.0,2.0,0
17.0,1.0,7.8,1.0,5.7,1.2,82.0,9.0,1.0,10.0,2.0,6.0,0
15.685644018923673,1.0,6.148761148906082,1.3143559810763268,4.740098373506857,1.4371288037847347,144.62871196215266,12.257423924305307,1.0,7.628711962152654,7.0,8.428220094618366,1
16.0,0.0,4.9,0.0,6.8,1.0,100.0,13.0,1.0,7.0,4.0,8.0,0
17.0,1.0,6.7,0.0,4.3,0.6,191.0,2.0,0.0,2.0,1.0,7.0,0
18.0,0.0,5.7,2.0,8.4,2.4,33.0,5.0,0.0,5.0,4.0,9.0,0
16.0,1.0,5.2,1.0,8.1,2.1,27.0,10.0,2.0,9.0,10.0,10.0,0
16.0,1.0,7.9,0.0,6.3,2.7,182.0,18.0,1.0,2.0,7.0,5.0,0
13.0,0.0,7.9,0.0,8.8,2.3,173.0,12.0,0.0,1.0,9.0,3.0,0
14.2663702504475,1.0,5.686459175313249,1.7336297495525006,5.713318512522375,2.0735852871196254,30.130962003579995,6.799110751342498,1.8668148747762503,7.399555375671249,8.0,5.6659256261187485,1
17.630451569201373,1.0,7.365761289230035,1.3152257846006867,4.297283867690103,1.6396709753897596,193.57612892300344,10.054322646197939,0.0,9.342387107699656,8.02716132309897,3.6304515692013735,1
18.0,0.0,4.6,2.0,4.3,2.9,70.0,4.0,2.0,7.0,9.0,8.0,0
13.0,1.0,1.9,1.0,8.5,0.8,122.0,6.0,2.0,5.0,1.0,3.0,0
16.0,0.0,3.6,2.0,8.9,1.9,15.0,10.0,0.0,9.0,5.0,2.0,0
18.0,0.0,5.8,1.0,7.5,2.2,44.0,3.0,2.0,4.0,4.0,8.0,0
19.0,0.0,5.2,0.0,4.3,1.3,89.0,6.0,2.0,10.0,8.0,10.0,1
13.0,1.0,3.9,0.0,5.0,0.7,88.0,11.0,2.0,10.0,8.0,3.0,0
19.0,0.0,5.0,2.0,9.0,2.4,22.0,14.0,2.0,7.0,2.0,10.0,0
18.0,0.0,1.8,1.0,5.2,1.4,170.0,15.0,1.0,6.0,2.0,10.0,0
16.0,0.0,7.2,2.0,7.7,2.5,55.0,10.0,1.0,8.0,7.0,6.0,0
13.0,1.0,3.5,0.0,6.8,1.5,188.0,17.0,2.0,7.0,3.0,2.0,0
16.737577462041713,1.0,7.3434394365510425,0.8687887310208573,4.2303183096531285,1.7959239441427,191.34394365510428,11.393633806937428,0.0,9.565605634489572,8.696816903468715,2.7375774620417146,1
14.56732301008724,0.886535397982552,5.670196903026172,1.886535397982552,5.563842477579063,2.3,27.659606193947656,6.453858408069792,1.886535397982552,7.226929204034896,8.226929204034896,4.773070795965104,1
13.0,1.0,5.8,0.0,4.4,1.8,164.0,19.0,1.0,2.0,2.0,1.0,0
16.0,0.0,7.9,2.0,5.5,0.6,44.0,3.0,0.0,1.0,4.0,1.0,0
15.793588108794761,0.0,7.839679405439738,0.46559801813246016,4.539679405439738,1.3016029728013097,179.13760792747016,12.016029728013098,1.4655980181324602,8.0,7.46559801813246,7.06880396373508,1
14.0,0.0,5.2,2.0,4.1,2.1,39.0,18.0,2.0,9.0,3.0,8.0,0
14.0,0.0,7.0,2.0,6.7,1.9,142.0,6.0,0.0,7.0,1.0,5.0,0
19.0,0.0,2.4,2.0,7.5,1.8,188.0,3.0,0.0,3.0,8.0,6.0,0
14.636350065585798,1.0,5.563649934414201,1.1818249672071006,5.345445045910059,1.6818249672071006,62.90897555747929,15.1818249672071,0.0,7.545474901621302,9.0,3.818175032792899,1
13.0,1.0,5.2,1.0,8.2,2.8,168.0,3.0,2.0,1.0,8.0,1.0,0
19.0,0.0,4.4,2.0,6.4,0.9,157.0,18.0,2.0,6.0,9.0,8.0,0
13.138007926065258,0.04600264202175275,7.758597622180423,0.0,5.036802113617402,1.7447968295738967,51.63197886382598,0.552031704261033,1.9539973579782473,8.092005284043505,9.907994715956495,3.3220184941522692,1
13.0,1.0,4.4,1.0,8.8,1.3,101.0,14.0,0.0,3.0,1.0,7.0,0
19.0,0.0,1.4,2.0,4.5,2.3,62.0,2.0,2.0,2.0,8.0,10.0,0
16.0,0.0,1.7,2.0,4.3,1.4,30.0,9.0,2.0,10.0,4.0,10.0,0
14.0,1.0,1.7,2.0,8.7,0.7,185.0,1.0,1.0,1.0,1.0,1.0,0
13.0,0.0,5.0,2.0,8.6,0.7,13.0,0.0,0.0,3.0,8.0,3.0,0
17.0,0.0,6.8,0.0,4.7,0.6,72.0,7.0,0.0,3.0,9.0,7.0,0
16.0,0.0,2.0,1.0,4.4,0.7,170.0,1.0,2.0,1.0,4.0,10.0,0
19.0,1.0,4.3,0.0,5.9,2.1,154.0,10.0,1.0,9.0,9.0,8.0,0
16.0,1.0,2.5,0.0,5.4,2.3,45.0,12.0,1.0,9.0,1.0,2.0,0
19.0,0.0,4.9,1.0,4.5,2.9,138.0,1.0,0.0,5.0,5.0,6.0,0
16.0,1.0,6.9,0.0,5.8,0.6,44.0,12.0,1.0,10.0,8.0,10.0,1
15.811204176736004,0.811204176736003,5.2622408353472006,0.811204176736003,4.2622408353472006,1.7454345702431961,144.566387469792,9.11204176736003,1.188795823263997,7.3775916465279945,7.0,8.67842923715202,1
13.0,0.0,7.8,1.0,7.2,1.3,131.0,1.0,1.0,9.0,2.0,4.0,0
14.35359413595849,0.6767970679792448,6.0403276232539636,0.6767970679792448,5.406078240787546,1.5969608796062267,61.475158951709425,10.151956019688672,0.6464058640415105,7.323202932020755,9.323202932020756,3.676797067979245,1
14.0,0.0,7.9,0.0,7.4,2.9,0.0,0.0,0.0,2.0,2.0,1.0,0
19.0,0.0,8.0,1.0,4.7,0.5,177.0,4.0,2.0,8.0,8.0,6.0,1
15.0,0.0,2.3,2.0,7.8,3.0,48.0,3.0,2.0,4.0,9.0,10.0,0
17.0,0.0,2.7,0.0,8.0,2.6,57.0,13.0,1.0,1.0,8.0,7.0,0
18.88106365427077,0.059468172864616586,7.6881063654270765,0.059468172864616586,4.27136180743754,2.582159548140615,152.31925874172003,16.82159548140615,0.11893634572923317,7.940531827135383,9.0,4.178404518593849,1
13.0,0.0,3.2,1.0,5.1,1.6,187.0,17.0,2.0,4.0,9.0,8.0,0
15.0,1.0,4.5,2.0,5.4,1.2,191.0,10.0,1.0,1.0,8.0,7.0,0
13.508327298139477,0.25416364906973876,7.598334540372105,0.0,4.323750905279079,2.025416364906974,182.52498189441843,17.729181754651307,0.7458363509302612,8.508327298139477,7.7624909472092165,6.2208544565118284,1
16.0,0.0,2.3,2.0,4.1,0.8,100.0,10.0,2.0,5.0,3.0,8.0,0
17.356233236073198,0.0,5.912298931034948,0.0,4.491772789124793,1.4369805636605668,78.86343828911805,4.356233236073198,2.0,9.452077745357732,8.547922254642268,8.082272108752063,1
14.196519069615151,0.19651906961515142,6.5144305113842425,1.0,4.576867162653636,0.6606961860769697,129.65917581654242,9.838290234233334,1.6069618607696972,8.803480930384849,9.803480930384849,3.0,1
19.0,1.0,5.1,2.0,6.3,2.3,63.0,20.0,2.0,6.0,9.0,7.0,0
19.0,1.0,7.6,2.0,5.4,1.9,55.0,3.0,0.0,2.0,7.0,9.0,0
14.459248891965867,0.0,5.694826218837546,0.5407511080341328,4.26222533241024,1.6644226731283207,139.42948448752213,6.948262188375462,2.0,9.0,8.622253324102399,3.0,1
15.490111945891789,0.0,5.418572764829662,0.0,4.112252798647295,2.7754944027054105,147.36758395941885,2.9604477835671528,1.754944027054106,8.877472013527052,7.245055972945894,3.122527986472947,1
16.0,0.0,6.2,2.0,7.2,2.6,10.0,10.0,2.0,5.0,7.0,6.0,0
13.0,0.0,7.7,0.0,4.4,2.0,181.0,19.0,1.0,8.0,7.0,8.0,1
16.0,0.0,4.8,2.0,7.1,0.6,86.0,5.0,1.0,7.0,6.0,9.0,0
16.0,1.0,4.2,1.0,6.3,1.2,82.0,13.0,0.0,5.0,3.0,7.0,0
16.224333783536146,0.5918887388212843,5.608111261178716,0.5918887388212843,4.987833108231926,2.03054463953233,65.18377747764256,12.14322117174899,0.8162225223574313,7.0,8.591888738821284,2.7756662164638533,1
15.0,1.0,2.8,0.0,7.7,1.0,178.0,12.0,2.0,6.0,10.0,1.0,0
18.0,0.0,5.5,2.0,5.2,1.4,43.0,7.0,2.0,10.0,5.0,7.0,0
16.0,1.0,5.2,2.0,4.0,2.4,188.0,16.0,0.0,10.0,5.0,2.0,0
18.0,0.0,4.6,0.0,4.1,1.4,139.0,14.0,2.0,4.0,10.0,10.0,0
14.0,0.0,6.4,0.0,5.6,0.8,94.0,13.0,2.0,5.0,1.0,3.0,0
15.0,1.0,6.7,0.0,7.0,2.2,68.0,5.0,1.0,2.0,7.0,8.0,0
16.0,0.0,6.4,1.0,5.3,2.4,50.0,10.0,2.0,7.0,5.0,10.0,0
18.0,0.0,5.9,0.0,4.4,2.7,141.0,17.0,1.0,1.0,6.0,6.0,0
17.0,1.0,1.3,0.0,5.1,2.2,189.0,4.0,1.0,7.0,8.0,6.0,0
17.0,1.0,3.3,0.0,8.6,1.1,104.0,14.0,0.0,4.0,7.0,9.0,0
13.0,0.0,5.8,1.0,8.3,2.8,5.0,4.0,1.0,5.0,3.0,7.0,0
18.0,1.0,3.2,0.0,6.8,2.3,9.0,17.0,0.0,4.0,8.0,5.0,0
19.0,1.0,4.4,2.0,5.0,2.8,101.0,14.0,1.0,3.0,8.0,8.0,0
18.0,0.0,3.1,0.0,5.7,2.9,98.0,4.0,2.0,9.0,4.0,2.0,0
18.0,0.0,2.0,0.0,8.9,0.8,21.0,12.0,2.0,6.0,2.0,2.0,0
15.556540957670254,1.0,7.355654095767025,0.2782704788351268,4.461751622485664,2.1556540957670256,187.55654095767025,14.0,0.5565409576702536,9.16518856349462,9.721729521164873,2.669622873010761,1
15.695411123106648,1.0,6.061472192233381,1.0,4.604588876893352,1.1954111231066475,135.47151144698614,7.954111231066475,0.6954111231066475,7.3045888768933525,7.609177753786705,7.867877861746533,1
14.0,1.0,4.3,2.0,7.8,0.5,2.0,5.0,1.0,3.0,4.0,8.0,0
15.188121159723762,1.0,7.492072868745844,1.8118788402762387,5.436630376386734,1.3376242319447522,145.62375768055247,14.247515361104956,1.0,8.623757680552478,7.0,5.940605798618806,1
13.0,0.0,3.9,2.0,5.8,0.7,74.0,6.0,2.0,10.0,3.0,1.0,0
15.0,0.0,4.5,1.0,6.2,2.8,160.0,15.0,1.0,2.0,3.0,5.0,0
17.0,1.0,1.1,1.0,4.6,2.5,165.0,11.0,1.0,10.0,6.0,2.0,0
18.0,1.0,2.9,2.0,4.6,2.3,99.0,11.0,0.0,6.0,1.0,9.0,0
17.0,0.0,5.1,2.0,5.0,2.2,126.0,9.0,1.0,6.0,3.0,9.0,0
13.0,1.0,4.3,1.0,4.4,0.9,188.0,0.0,1.0,3.0,1.0,7.0,0
13.0,0.0,3.6,0.0,8.6,0.7,156.0,18.0,2.0,2.0,6.0,8.0,0
18.0,0.0,7.9,1.0,7.5,2.0,74.0,7.0,0.0,10.0,4.0,4.0,0
18.0,1.0,4.4,2.0,5.1,1.4,179.0,4.0,0.0,2.0,7.0,4.0,0
17.217512475508773,0.739170825169591,7.356497504898245,1.260829174830409,4.791336660135673,1.5825804223812863,42.17419577618713,6.435024951017546,0.0,8.521658349660818,7.739170825169591,5.304145874152045,1
18.0,0.0,4.0,2.0,8.0,2.0,152.0,3.0,1.0,3.0,1.0,8.0,0
19.0,0.0,4.6,2.0,8.9,1.9,114.0,14.0,2.0,8.0,1.0,3.0,0
14.0,1.0,4.5,1.0,4.8,0.9,40.0,1.0,0.0,1.0,4.0,10.0,0
16.835490221380436,0.6118300737934781,7.4329019557239135,1.388169926206522,4.6894640590347825,1.6717189483445654,41.28281051655435,5.670980442760868,0.0,8.776339852413043,7.611830073793478,5.940849631032609,1
17.0,1.0,1.1,1.0,6.8,0.6,139.0,16.0,2.0,9.0,3.0,7.0,0
15.0,1.0,5.4,1.0,7.0,1.8,144.0,15.0,0.0,1.0,4.0,4.0,0
16.0,0.0,4.1,2.0,5.5,1.9,49.0,0.0,0.0,5.0,7.0,9.0,0
15.56812658461715,0.6420316461542878,7.5715936707691425,0.6420316461542878,5.042031646154288,2.192609493846286,186.1362531692343,15.78984176922856,1.6420316461542876,7.357968353845712,8.284063292308575,7.357968353845712,1
19.0,1.0,4.2,0.0,7.1,2.5,84.0,0.0,1.0,6.0,8.0,9.0,0
18.0,1.0,4.5,0.0,7.0,2.7,183.0,17.0,1.0,1.0,1.0,2.0,0
17.244973703390805,1.0,7.356124342584771,1.1224868516954023,4.26837302775431,1.7071296019066091,192.612434258477,10.632539444913792,0.0,9.438756574152299,8.316269722456896,3.2449737033908046,1
14.0,0.0,3.1,1.0,8.8,1.5,84.0,4.0,2.0,4.0,9.0,6.0,0
18.0,0.0,1.3,0.0,4.5,2.3,139.0,19.0,0.0,2.0,7.0,8.0,0
19.0,1.0,6.0,1.0,6.0,0.7,11.0,3.0,0.0,4.0,5.0,1.0,0
18.0,1.0,2.8,1.0,7.0,2.9,84.0,8.0,2.0,9.0,9.0,1.0,0
16.0,0.0,1.8,1.0,7.4,2.3,191.0,1.0,0.0,9.0,5.0,8.0,0
14.922073735379533,1.0,5.277926264620468,1.0389631323102337,5.545451614765673,1.5389631323102337,65.33762675072603,15.038963132310233,0.0,7.116889396930701,9.0,3.9610368676897663,1
18.0,1.0,3.2,2.0,7.8,0.7,176.0,6.0,0.0,5.0,10.0,6.0,0
17.0,1.0,7.5,1.0,6.7,1.1,8.0,4.0,1.0,3.0,8.0,6.0,0
16.0,0.0,3.4,2.0,8.9,2.6,144.0,17.0,1.0,6.0,2.0,5.0,0
19.0,1.0,6.0,2.0,6.3,2.8,185.0,20.0,2.0,2.0,6.0,2.0,0
15.0,0.0,1.0,1.0,8.5,2.0,8.0,13.0,1.0,4.0,1.0,7.0,0
19.0,0.0,6.8,1.0,8.4,2.0,134.0,0.0,0.0,7.0,2.0,2.0,0
18.0,1.0,1.1,2.0,8.0,2.7,7.0,15.0,0.0,7.0,10.0,2.0,0
15.0,1.0,5.7,0.0,7.2,2.4,177.0,16.0,2.0,5.0,1.0,7.0,0
14.0,1.0,1.8,0.0,7.6,1.2,33.0,8.0,1.0,10.0,1.0,3.0,0
16.0,0.0,3.8,0.0,6.8,2.4,98.0,16.0,0.0,6.0,10.0,4.0,0
17.0,1.0,3.3,1.0,8.4,2.1,72.0,18.0,1.0,1.0,3.0,10.0,0
18.0,0.0,4.5,0.0,8.1,1.6,82.0,9.0,0.0,1.0,2.0,1.0,0
19.0,0.0,3.3,1.0,8.5,1.2,11.0,12.0,2.0,6.0,2.0,9.0,0
17.0,1.0,2.7,0.0,5.4,2.6,166.0,2.0,2.0,6.0,5.0,6.0,0
16.0,0.0,5.3,1.0,5.3,2.4,0.0,16.0,2.0,2.0,9.0,1.0,0
18.04705539038408,0.23823615240397944,7.771470845721194,0.4764723048079589,4.557354228605969,2.2902930018748267,149.0470553903841,16.52352769519204,0.23823615240397944,8.23823615240398,8.52352769519204,4.23823615240398,1
14.0,1.0,6.2,1.0,5.1,1.5,17.0,18.0,1.0,3.0,4.0,10.0,0
18.0,0.0,7.5,1.0,7.6,1.8,102.0,10.0,1.0,2.0,6.0,6.0,0
13.187763525289444,0.0,7.739915671907378,0.0,4.9662025654479,1.8375527050578888,52.45063246069466,0.30042164046311015,2.0,7.962447294942111,9.924894589884222,2.9248945898842225,1
14.940735526388103,0.6118528947223795,6.81185289472238,1.223705789444759,4.161185289472238,2.616444131583286,54.82220657916431,12.894823157779037,0.7762942105552411,8.835558684167138,8.611852894722379,2.223705789444759,1
14.0,0.0,3.8,0.0,5.3,1.0,139.0,9.0,0.0,9.0,3.0,1.0,0
17.0,0.0,6.6,1.0,8.2,0.7,182.0,1.0,0.0,1.0,7.0,7.0,0
13.0,1.0,7.6,0.0,7.9,3.0,144.0,9.0,1.0,8.0,8.0,1.0,0
17.0,1.0,5.0,2.0,9.0,2.5,72.0,7.0,1.0,8.0,10.0,5.0,0
16.0,1.0,2.4,2.0,6.2,1.6,19.0,2.0,2.0,8.0,4.0,10.0,0
18.0,1.0,6.8,0.0,6.6,2.0,140.0,19.0,0.0,3.0,4.0,4.0,0
13.0,0.0,2.2,1.0,5.3,1.4,97.0,2.0,0.0,1.0,10.0,7.0,0
13.0,0.0,5.6,2.0,4.4,2.9,102.0,7.0,2.0,6.0,3.0,4.0,0
18.187755101060922,0.0,7.172040815689599,0.0,4.179693877526523,2.640612244946954,149.3908163257957,13.75102040424369,0.4061224494695388,8.20306122473477,8.593877550530461,3.7969387752652306,1
15.0,1.0,3.1,1.0,4.2,2.4,64.0,18.0,0.0,3.0,7.0,5.0,0
18.531731934289578,0.11706701642760586,5.5043742427117754,0.11706701642760586,4.417067016427605,1.2063463868579154,92.16080944354536,5.414664917861971,1.7658659671447883,9.765865967144789,8.117067016427606,9.180530885006759,1
18.0,0.0,2.5,0.0,4.2,1.4,62.0,5.0,1.0,5.0,2.0,3.0,0
14.0,0.0,3.8,2.0,7.5,0.5,177.0,19.0,2.0,5.0,2.0,2.0,0
16.0,1.0,6.5,1.0,4.6,1.8,150.0,9.0,0.0,7.0,4.0,4.0,0
19.0,0.0,1.2,1.0,5.0,1.5,141.0,4.0,2.0,5.0,2.0,1.0,0
13.0,1.0,7.2,2.0,6.7,0.9,41.0,4.0,0.0,8.0,8.0,1.0,0
18.0,1.0,3.0,2.0,4.6,2.0,18.0,0.0,2.0,10.0,2.0,5.0,0
17.0,1.0,1.8,1.0,5.9,1.9,183.0,4.0,0.0,8.0,8.0,5.0,0
16.0,0.0,1.8,0.0,4.9,2.3,27.0,3.0,2.0,3.0,8.0,6.0,0
17.0,1.0,2.6,1.0,4.8,0.7,120.0,17.0,2.0,9.0,6.0,6.0,0
13.0,1.0,3.1,0.0,6.4,1.6,20.0,7.0,2.0,1.0,2.0,1.0,0
14.0,0.0,7.4,0.0,8.9,2.4,89.0,8.0,0.0,10.0,4.0,8.0,0
14.0,0.0,5.4,0.0,5.6,1.8,0.0,7.0,0.0,10.0,6.0,8.0,0
15.0,1.0,3.9,2.0,8.7,1.1,169.0,11.0,1.0,5.0,10.0,6.0,0
17.0,1.0,6.2,2.0,6.1,2.4,28.0,17.0,1.0,3.0,6.0,8.0,0
15.0,0.0,1.9,1.0,5.8,2.3,108.0,11.0,1.0,10.0,9.0,4.0,0
13.0,1.0,2.6,1.0,6.1,1.4,15.0,14.0,1.0,7.0,5.0,10.0,0
19.0,0.0,2.1,1.0,6.8,2.2,179.0,19.0,2.0,7.0,6.0,7.0,0
17.0,1.0,2.3,0.0,4.9,1.7,166.0,11.0,2.0,3.0,7.0,7.0,0
13.0,0.0,1.3,0.0,5.7,1.1,196.0,6.0,0.0,9.0,5.0,10.0,0
15.0,0.0,7.4,2.0,5.9,2.6,183.0,13.0,2.0,7.0,3.0,8.0,0
17.0,0.0,5.4,2.0,4.9,1.5,72.0,2.0,2.0,2.0,2.0,1.0,0
15.0,0.0,4.7,0.0,8.2,2.3,124.0,4.0,0.0,6.0,2.0,5.0,0
16.0,0.0,7.2,2.0,6.9,2.1,116.0,8.0,0.0,3.0,4.0,10.0,0
15.1494063412883,0.9626484146779251,7.326146109725452,0.03735158532207494,4.1224109511932445,2.0402374634846803,186.62648414677926,13.626484146779251,0.07470317064414989,9.925296829355851,9.925296829355851,1.1867579266103743,1
15.0,1.0,7.8,1.0,5.3,0.5,116.0,1.0,0.0,8.0,9.0,3.0,1
14.0,1.0,6.5,2.0,7.8,1.5,25.0,1.0,2.0,9.0,2.0,3.0,0
16.0,0.0,3.5,2.0,4.4,1.5,109.0,1.0,1.0,2.0,10.0,8.0,0
18.0,1.0,7.2,1.0,5.0,1.4,44.0,8.0,0.0,8.0,8.0,4.0,1
18.0,0.0388347344294232,6.238834734429424,0.0388347344294232,4.1349512609864805,2.7456313717988072,63.223305311411536,8.0,1.9223305311411536,7.0388347344294235,8.0,1.1165042032882697,1
17.0,1.0,2.9,1.0,4.5,0.9,65.0,15.0,0.0,1.0,6.0,4.0,0
17.0,0.0,4.9,0.0,6.4,2.5,24.0,13.0,2.0,6.0,2.0,10.0,0
14.0,0.0,5.6,2.0,4.5,1.4,151.0,9.0,0.0,5.0,10.0,9.0,0
19.0,0.0,6.3,1.0,5.7,1.4,50.0,8.0,0.0,4.0,6.0,1.0,0
14.0,1.0,7.3,1.0,8.8,2.5,168.0,12.0,1.0,10.0,10.0,1.0,0
16.0,0.0,7.0,0.0,4.8,1.7,194.0,11.0,0.0,4.0,1.0,8.0,0
14.0,1.0,2.0,0.0,8.8,0.9,117.0,5.0,1.0,10.0,2.0,3.0,0
14.0,0.0,2.8,2.0,6.2,1.2,123.0,19.0,0.0,3.0,10.0,6.0,0
17.0,1.0,4.0,0.0,6.7,0.6,110.0,0.0,1.0,9.0,8.0,5.0,0
14.0,1.0,5.5,2.0,5.7,2.3,28.0,6.0,2.0,7.0,8.0,5.0,1
13.0,1.0,2.5,2.0,7.8,1.4,45.0,7.0,2.0,1.0,4.0,6.0,0
16.0,1.0,7.1,1.0,8.8,1.8,87.0,1.0,0.0,6.0,10.0,8.0,0
18.0,1.0,5.5,2.0,8.2,0.5,54.0,9.0,2.0,8.0,7.0,7.0,0
17.0,0.0,1.5,2.0,8.0,0.5,0.0,14.0,2.0,10.0,2.0,3.0,0
16.0,1.0,2.1,2.0,4.6,2.0,63.0,17.0,1.0,5.0,4.0,4.0,0
15.0,1.0,5.6,2.0,5.9,2.0,47.0,4.0,0.0,9.0,3.0,3.0,0
15.591670111852695,0.0,7.7,0.0,4.313610996271577,2.2591670111852693,167.6097044220944,18.136109962715768,0.5680549813578842,8.0,7.863890037284231,6.272219925431537,1
19.0,0.0,3.5,1.0,5.8,1.8,46.0,7.0,0.0,7.0,6.0,9.0,0
17.347004662655394,0.0,7.330599067468921,1.4132488343361518,4.376025349699154,2.2173502331327697,29.958986012033822,6.694009325310786,0.5867511656638482,9.413248834336152,8.760253496991545,5.479493006016911,1
17.0,1.0,1.7,2.0,6.3,1.5,130.0,17.0,0.0,1.0,4.0,10.0,0
19.0,1.0,7.8,2.0,8.8,2.1,91.0,6.0,1.0,10.0,9.0,6.0,0
15.0,0.0,5.4,1.0,4.2,1.8,23.0,11.0,2.0,1.0,10.0,5.0,0
19.0,1.0,4.1,2.0,7.5,2.7,130.0,16.0,1.0,5.0,10.0,5.0,0
15.0,0.0,4.5,2.0,7.0,1.5,9.0,10.0,2.0,4.0,7.0,10.0,0
15.0,0.0,4.3,0.0,7.5,1.1,35.0,17.0,2.0,5.0,7.0,2.0,0
18.0,0.0,3.2,0.0,6.0,1.5,86.0,0.0,1.0,9.0,7.0,10.0,0
15.0,1.0,2.2,0.0,7.5,1.4,102.0,17.0,0.0,6.0,1.0,7.0,0
16.0,1.0,3.1,1.0,5.0,1.1,60.0,16.0,0.0,2.0,8.0,1.0,0
13.0,0.0,6.0,1.0,4.8,2.6,160.0,16.0,1.0,6.0,10.0,8.0,0
14.0,0.0,3.4,0.0,4.6,2.0,42.0,13.0,1.0,7.0,10.0,6.0,0
19.0,1.0,1.7,2.0,7.0,2.7,166.0,12.0,1.0,6.0,4.0,10.0,0
14.0,1.0,5.7,0.0,6.7,2.6,188.0,17.0,1.0,10.0,10.0,7.0,0
16.0,1.0,2.1,0.0,4.8,1.3,89.0,17.0,1.0,6.0,9.0,2.0,0
17.0,1.0,2.2,2.0,7.5,2.2,70.0,16.0,0.0,9.0,7.0,4.0,0
16.703100983459976,0.5677003278199915,6.421860590075985,1.0,5.086459934436002,1.0541602622559931,44.0,4.541602622559932,0.0,7.567700327819992,8.432299672180008,6.593798033080051,1
14.0,1.0,2.4,1.0,6.3,2.8,103.0,5.0,0.0,9.0,5.0,2.0,0
15.0,1.0,4.7,2.0,4.9,3.0,4.0,3.0,2.0,3.0,5.0,2.0,0
19.0,1.0,4.0,2.0,7.4,2.7,64.0,3.0,2.0,9.0,4.0,7.0,0
19.0,1.0,6.6,2.0,6.8,0.8,24.0,0.0,0.0,5.0,4.0,6.0,0
